Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,F1,F2,F3,F4,F5,Price
3,1,2015,76496,3,0,1,25.2,1248,74,5,12,1,1,11,1,6.15
1,1,2011,79152,2,0,2,18.5,1197,82.85,5,12,2,2,2,2,3.3
2,1,2011,32000,2,0,1,16.47,1198,73.9,5,12,1,1,11,1,2.55
3,1,2009,35000,2,0,1,19.7,796,46.3,5,12,2,2,2,2,1.5
1,1,2004,105000,2,1,2,11.3,1794,125,5,12,1,1,11,1,2.5
2,1,2006,56000,2,0,2,19.7,796,46.3,5,12,2,2,2,2,1.4
3,1,2012,73000,3,0,1,21.12,1248,88.8,5,12,1,1,11,1,3.4
1,1,2012,38000,2,0,1,19.7,796,46.3,5,12,2,2,2,2,2.25
2,1,2013,775000,3,1,1,19.3,1968,141,5,12,1,1,11,1,7.5
3,1,2008,80000,2,1,1,11.3,1794,125,5,12,2,2,2,2,2.8
1,1,2016,24973,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,7.66
2,1,2016,45000,3,0,1,24.3,1248,88.5,5,12,2,2,2,2,7.15
3,1,2010,87430,2,0,1,17,1497,118,5,12,1,1,11,1,3.5
1,1,2014,133944,3,0,2,18,1248,75,5,12,2,2,2,2,3.5
2,1,2013,57000,3,0,1,25.8,1498,98.6,5,12,1,1,11,1,3.45
3,1,2016,27904,2,0,1,21.1,814,55.2,5,12,2,2,2,2,3.55
1,1,2015,30717,3,1,2,21.76,1995,190,5,12,1,1,11,1,25.99
2,1,2012,80000,3,0,1,22.32,1582,126.32,5,12,2,2,2,2,5.25
3,1,2013,47304,3,0,1,21.02,1248,88.8,5,12,1,1,11,1,2.9
1,1,2005,100000,2,1,1,14.45,1984,227,5,12,2,2,2,2,2.05
2,1,2017,30000,2,0,1,24.07,998,67.1,5,12,1,1,11,1,3.75
3,1,2014,68000,3,0,1,22.7,1498,89.84,5,12,2,2,2,2,6.75
1,1,2011,21000,2,0,2,18,995,62,5,12,1,1,11,1,0.95
2,1,2017,21000,3,1,1,19.33,1999,177,5,12,2,2,2,2,52
3,1,2007,119000,2,0,3,13.1,1997,141.1,5,12,1,1,11,1,3.91
1,1,2019,13747,2,1,1,14.67,1798,177.46,5,12,2,2,2,2,27.3
2,1,2009,620000,2,0,1,20.36,1197,78.9,5,12,1,1,11,1,2.7
3,1,2013,70000,3,0,1,22.9,1248,74,5,12,2,2,2,2,3.5
1,1,2016,18000,2,1,1,18.5,1197,83.14,5,12,1,1,11,1,6.2
2,1,2011,83000,3,0,1,23.08,1461,63.1,5,12,2,2,2,2,2.75
3,1,2015,130000,3,0,1,23.4,1248,74,5,12,1,1,11,1,3.25
1,1,2012,63400,3,0,1,17.8,1399,67,5,12,2,2,2,2,3.25
2,1,2003,65000,2,0,1,17.3,993,60,5,12,1,1,11,1,0.65
3,1,2017,8350,2,0,1,13.8,1998,192,5,12,2,2,2,2,35
1,1,2014,45000,3,0,1,23.59,1364,67.05,5,12,1,1,11,1,3.25
2,1,2018,26200,2,0,1,24.7,796,47.3,5,12,2,2,2,2,2.9
3,1,2011,11000,2,0,3,18.9,796,47,5,12,1,1,11,1,2.9
1,1,2009,90000,3,1,2,11,2993,235,5,12,2,2,2,2,17.75
2,1,2015,74000,2,1,2,11.07,2496,179.5,5,12,1,1,11,1,8.25
3,1,2015,37081,2,1,1,18.9,1197,82,5,12,2,2,2,2,5.77
1,1,2017,39000,3,0,1,24.3,1248,88.5,5,12,1,1,11,1,9.49
2,1,2008,99000,3,1,3,12.07,2967,241.4,7,12,2,2,2,2,12.95
3,1,2015,38000,3,1,1,17.9,2143,136,5,12,1,1,11,1,20
1,1,2007,72000,2,0,3,16.1,796,37,4,12,2,2,2,2,1
2,1,2015,93000,3,0,2,20.45,1461,83.8,5,12,1,1,11,1,7.1
3,1,2017,5900,3,0,1,21.43,1364,87.2,5,12,2,2,2,2,16.5
1,1,2014,25000,3,0,1,15.8,2148,170,5,12,1,1,11,1,26
2,1,2010,68000,3,0,2,21.1,1248,73.9,5,12,2,2,2,2,3.2
3,1,2017,35676,2,1,1,16,1497,117.3,7,12,1,1,11,1,9.48
1,1,2015,74310,3,0,1,24.4,1120,71,5,12,2,2,2,2,4
2,1,2014,59364,3,1,1,14.21,2143,203,5,12,1,1,11,1,26.5
3,1,2014,41380,2,1,2,14.8,1595,120.7,5,12,2,2,2,2,11.77
1,1,2017,33900,3,1,1,15,2143,204,5,12,1,1,11,1,37
2,1,2016,28000,2,0,1,17.8,1497,117.3,5,12,2,2,2,2,8.75
3,1,2007,50958,2,0,1,17,1086,null,5,12,1,1,11,1,1.95
1,1,2011,93982,2,0,1,17,1497,118,5,12,2,2,2,2,3.75
2,1,2010,95000,2,0,1,16.2,1599,103.2,5,12,1,1,11,1,2.5
3,1,2017,9000,2,1,1,13.5,1999,246.74,5,12,2,2,2,2,34.5
1,1,2015,52516,2,0,1,18,1198,86.7,5,12,1,1,11,1,4.65
2,1,2015,20000,2,1,1,18.86,1598,122,4,12,2,2,2,2,32
3,1,2017,56451,3,1,1,13.5,2987,282,5,12,1,1,11,1,62.81
1,1,2014,37000,2,0,1,21.1,814,55.2,5,12,2,2,2,2,3.25
2,1,2014,17400,2,0,1,20.51,998,67.04,5,12,1,1,11,1,3.1
3,1,2011,90207,3,0,1,21.1,1248,73.9,5,12,2,2,2,2,3.91
1,1,2011,89616,3,1,1,16.07,1995,181,5,12,1,1,11,1,11
2,1,2014,85000,3,0,1,13.49,2179,138.03,5,12,2,2,2,2,3.5
3,1,2014,79271,3,1,1,20.38,1968,143,5,12,1,1,11,1,16.5
1,1,2012,56000,3,1,1,12.7,2179,187.7,5,12,2,2,2,2,30
2,1,2010,85001,3,1,2,12,2987,224,7,12,1,1,11,1,28
3,1,2018,12000,3,1,1,13.5,2477,175.56,7,12,2,2,2,2,28
1,1,2010,125000,2,0,1,19.7,796,46.3,5,12,1,1,11,1,0.92
2,1,2013,53000,2,0,1,14,1061,64,5,12,2,2,2,2,2.75
3,1,2017,34990,3,1,1,12.7,2179,187.7,5,12,1,1,11,1,53.83
1,1,2011,49768,2,0,2,17.01,1591,121.3,5,12,2,2,2,2,4.95
2,1,2013,56000,3,1,1,16.73,2993,218,5,12,1,1,11,1,33.5
3,1,2013,75000,3,1,1,14.74,2993,270.9,5,12,2,2,2,2,27.95
1,1,2010,57000,2,1,1,13.7,1798,157.75,5,12,1,1,11,1,7.25
2,1,2017,37542,3,1,1,15.73,1968,174.33,5,12,2,2,2,2,25.71
3,1,2014,95649,3,1,1,12.7,2179,187.7,5,12,1,1,11,1,29.67
1,1,2013,35299,3,1,1,14.84,2143,170,5,12,2,2,2,2,19
2,1,2017,28464,3,0,1,15.4,2179,120,7,12,1,1,11,1,13.05
3,1,2015,41000,3,1,1,21.76,1995,190,5,12,2,2,2,2,25.5
1,1,2017,9000,2,0,1,15.4,1497,117.3,7,12,1,1,11,1,8.5
2,1,2010,92098,3,1,2,16,2400,215,5,12,2,2,2,2,7.25
3,1,2005,5834,2,0,1,13.2,1495,94,5,12,1,1,11,1,0.8
1,1,2017,40250,2,0,1,17.19,1197,81.86,5,12,2,2,2,2,6.9
2,1,2018,22397,2,1,1,11.5,2996,367,5,12,1,1,11,1,70.99
3,1,2015,20800,2,0,2,21.1,814,55.2,5,12,2,2,2,2,2.25
1,1,2018,40322,2,0,1,18.9,1197,81.86,5,12,1,1,11,1,5.5
2,1,2013,52576,2,0,1,13,1493,100,5,12,2,2,2,2,4.35
3,1,2010,55000,2,0,1,16.47,1198,73.9,5,12,1,1,11,1,2.25
1,1,2016,47000,2,1,1,15.26,1798,187.74,5,12,2,2,2,2,24.5
2,1,2010,42021,3,0,1,0,1968,null,5,12,1,1,11,1,5.45
3,1,2017,23163,2,0,1,15.29,1591,121.3,5,12,2,2,2,2,12.03
1,1,2011,50000,2,1,2,11.74,1796,186,5,12,1,1,11,1,8.5
2,1,2014,11900,2,1,1,16.82,1998,189.08,4,12,2,2,2,2,28.5
3,1,2006,108000,2,0,2,17,1086,null,5,12,1,1,11,1,1.2
1,1,2013,37000,3,0,1,23.59,1364,67.04,5,12,2,2,2,2,5.75
2,1,2014,30000,2,0,2,19.4,1198,86.8,5,12,1,1,11,1,3.2
3,1,2018,12831,2,1,1,21.4,1197,83.1,5,12,2,2,2,2,9.89
1,1,2012,143017,3,1,1,20,1968,138.1,5,12,1,1,11,1,6.58
2,1,2018,13102,2,0,1,21.1,814,55.2,5,12,2,2,2,2,4.06
3,1,2019,24950,3,0,1,20.37,1461,108.45,5,12,1,1,11,1,13.37
1,1,2011,57832,3,1,1,16.2,2993,258,5,12,2,2,2,2,25.82
2,1,2016,34267,2,0,1,22.74,796,47.3,5,12,1,1,11,1,3.74
3,1,2015,33000,3,1,2,16.8,1984,150,5,12,2,2,2,2,22
1,1,2007,55100,2,0,1,18.9,998,67.1,5,12,1,1,11,1,1.45
2,1,2008,40000,2,0,1,17.7,1497,78,5,12,2,2,2,2,2
3,1,2017,31841,4,0,1,15.1,1196,73,5,12,1,1,11,1,4.7
1,1,2014,15000,2,0,1,13.7,1399,98.79,8,12,2,2,2,2,3.75
2,1,2016,82756,3,0,1,15.96,2523,62.1,7,12,1,1,11,1,7.7
3,1,2012,50243,2,0,1,0,1086,null,5,12,2,2,2,2,3.35
1,1,2014,20600,2,0,1,21.1,814,55.2,5,12,1,1,11,1,2.6
2,1,2017,29952,2,1,1,13,1591,121.3,5,12,2,2,2,2,13.77
3,1,2017,15000,2,0,2,16.09,1598,103.5,5,12,1,1,11,1,7.1
1,1,2008,61938,2,1,2,12.9,1799,130,5,12,2,2,2,2,2.65
2,1,2014,67000,3,0,1,22.3,1248,74,5,12,1,1,11,1,2.5
3,1,2013,61672,3,0,1,16,2179,140,7,12,2,2,2,2,7.53
1,1,2017,26185,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,7.98
2,1,2014,38000,3,1,2,14.16,1968,174.3,5,12,2,2,2,2,39
3,1,2011,67000,2,0,2,18.5,1197,85.8,5,12,1,1,11,1,2.25
1,1,2010,66000,2,0,2,13.17,1999,114,5,12,2,2,2,2,3.85
2,1,2015,80883,3,0,1,12.8,2494,102,7,12,1,1,11,1,13.5
3,1,2016,80219,3,0,1,27.62,793,47,5,12,2,2,2,2,3.5
1,1,2018,12923,3,0,1,25.1,1248,88.5,5,12,1,1,11,1,8.92
2,1,2016,86642,3,1,1,15.17,1968,181,5,12,2,2,2,2,20.37
3,1,2016,19235,3,1,1,21.76,1995,190,5,12,1,1,11,1,36.5
1,1,2016,51002,3,1,1,11.33,4134,335.2,7,12,2,2,2,2,48.91
2,1,2016,6800,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,7.2
3,1,2012,82749,3,0,1,19.01,1461,108.45,5,12,2,2,2,2,5.99
1,1,2016,51000,3,0,1,24.4,1120,71,5,12,1,1,11,1,5.25
2,1,2014,31465,3,0,1,22.7,1498,89.84,5,12,2,2,2,2,6.5
3,1,2013,76476,2,0,1,16.47,1198,73.9,5,12,1,1,11,1,4.4
1,1,2017,14000,3,0,1,24,1120,70,5,12,2,2,2,2,4.6
2,1,2013,47000,3,0,1,21.12,1248,88.8,5,12,1,1,11,1,2.95
3,1,2011,48466,2,0,1,17,1497,118,5,12,2,2,2,2,3.26
1,1,2008,46000,2,0,2,17.92,1086,62.1,5,12,1,1,11,1,2.22
2,1,2012,162663,3,0,1,12.99,2494,100,7,12,2,2,2,2,10.5
3,1,2017,25142,3,0,1,28.09,1248,88.5,5,12,1,1,11,1,8.26
1,1,2013,69000,3,0,1,12.55,2982,169,7,12,2,2,2,2,14.45
2,1,2009,80524,2,0,2,15.3,1596,null,5,12,1,1,11,1,2.5
3,1,2018,26405,2,1,1,12.6,1950,191.34,5,12,2,2,2,2,51.43
1,1,2014,45000,3,0,1,15.8,2148,170,5,12,1,1,11,1,23
2,1,2012,64284,3,0,1,17.72,1968,108.49,5,12,2,2,2,2,5.5
3,1,2015,27000,2,0,1,18.9,1197,82,5,12,1,1,11,1,4.5
1,1,2018,3678,2,0,1,18.16,1196,86.8,5,12,2,2,2,2,6.8
2,1,2013,21000,2,0,1,16.8,1395,138.02,5,12,1,1,11,1,8.75
3,1,2015,67000,3,0,2,19.87,1461,83.8,5,12,2,2,2,2,7
1,1,2015,24000,3,1,2,15.68,1999,177,5,12,1,1,11,1,33.5
2,1,2011,75000,3,0,2,20,1399,68,5,12,2,2,2,2,2.25
3,1,2008,179000,3,1,2,12.8,2953,156,7,12,1,1,11,1,4.24
1,1,2017,47198,3,0,1,12.55,2982,168.5,7,12,2,2,2,2,28.42
2,1,2012,52000,3,0,1,22.07,1199,73.9,5,12,1,1,11,1,2.75
3,1,2011,91000,3,0,1,23.2,1248,73.94,5,12,2,2,2,2,3
1,1,2013,60000,3,0,1,23.08,1461,63.1,5,12,1,1,11,1,3.55
2,1,2013,37873,3,0,1,22.32,1582,126.32,5,12,2,2,2,2,4.8
3,1,2011,31000,2,1,1,10.8,2497,150,5,12,1,1,11,1,13.5
1,1,2017,129000,3,1,1,11,2987,258,7,12,2,2,2,2,56
2,1,2004,78000,2,1,1,12,2354,187.4,5,12,1,1,11,1,3.99
3,1,2016,32000,3,1,1,17.01,1582,126.2,5,12,2,2,2,2,15.5
1,1,2010,59000,2,0,2,19.81,1086,68.05,5,12,1,1,11,1,2.32
2,1,2016,35437,3,1,1,20,2143,136,5,12,2,2,2,2,18.58
3,1,2014,98000,2,0,1,16.02,1373,93.7,7,12,1,1,11,1,5.5
1,1,2006,72000,3,0,2,18.7,1896,66,5,12,2,2,2,2,3.2
2,1,2015,79000,2,0,1,18,1198,86.7,5,12,1,1,11,1,4
3,1,2004,29000,2,0,1,17.3,993,60,5,12,2,2,2,2,1.6
1,1,2013,66012,2,0,1,15.5,1586,103.3,5,12,1,1,11,1,4.15
2,1,2014,35000,2,1,1,16.5,1198,86.8,5,12,2,2,2,2,4.25
3,1,2011,75000,2,0,1,18.9,998,67.1,5,12,1,1,11,1,2.6
1,1,2008,80000,2,1,2,12.1,2362,164.7,5,12,2,2,2,2,3.43
2,1,2012,32717,2,0,1,18.6,1199,79.4,5,12,1,1,11,1,2.55
3,1,2017,25000,3,1,1,12.55,2982,168.5,7,12,2,2,2,2,32
1,1,2014,79000,3,0,1,22.7,1498,89.84,5,12,1,1,11,1,6.25
2,1,2010,86000,3,0,2,17.8,1248,75,5,12,2,2,2,2,3.6
3,1,2010,137000,3,1,1,13.5,2987,282,5,12,1,1,11,1,18.5
1,1,2015,25000,2,0,2,17.3,1497,117.3,7,12,2,2,2,2,4.25
2,1,2017,8500,2,0,2,18.9,1197,82,5,12,1,1,11,1,4.8
3,1,2015,34000,3,1,1,16,2179,140,7,12,2,2,2,2,13
1,1,2012,41629,2,0,2,14.83,1598,105,5,12,1,1,11,1,2.25
2,1,2009,80227,2,0,1,17.92,1086,62.1,5,12,2,2,2,2,2.3
3,1,2019,8587,2,0,1,15.29,1591,121.3,5,12,1,1,11,1,13.56
1,1,2017,30000,3,0,1,15.4,1997,120,7,12,2,2,2,2,12.25
2,1,2013,64186,3,0,1,20.5,1598,103.5,5,12,1,1,11,1,3.76
3,1,2015,76427,3,0,1,19.01,1461,108.45,5,12,2,2,2,2,8.58
1,1,2011,75000,3,1,1,11.7,2993,245,5,12,1,1,11,1,27.5
2,1,2013,27075,2,0,1,17.6,1496,88.73,5,12,2,2,2,2,4.95
3,1,2012,30000,2,0,1,22.5,998,67.04,5,12,1,1,11,1,3.3
1,1,2016,69434,2,0,1,15.8,1591,121.3,5,12,2,2,2,2,8
2,1,2014,56000,2,0,1,23.1,998,67.04,5,12,1,1,11,1,2.79
3,1,2017,49275,3,1,1,12.7,2179,187.7,5,12,2,2,2,2,45.64
1,1,2014,8700,2,0,1,18.6,1199,76.8,5,12,1,1,11,1,2.55
2,1,2014,18000,2,0,2,25.4,624,37.5,4,12,2,2,2,2,1
3,1,2017,41041,3,1,1,17.68,1968,174.33,5,12,1,1,11,1,37.56
1,1,2009,80464,3,1,2,11,2987,198.5,5,12,2,2,2,2,9.29
2,1,2019,20667,2,0,1,22,1197,81.8,5,12,1,1,11,1,6.37
3,1,2013,60283,2,0,1,14.6,1368,112,5,12,2,2,2,2,2.98
1,1,2017,31696,2,0,1,20.4,1197,81.8,5,12,1,1,11,1,5.75
2,1,2010,100000,3,0,1,11.5,2982,171,7,12,2,2,2,2,13
3,1,2014,13361,2,0,1,16.02,1373,93.7,7,12,1,1,11,1,6.8
1,1,2010,48394,2,1,1,12.05,1995,154,5,12,2,2,2,2,10.49
2,1,2014,47399,2,0,1,16.02,1373,93.7,7,12,1,1,11,1,5.6
3,1,2010,69000,2,1,2,16.8,1497,118,5,12,2,2,2,2,2.85
1,1,2013,65278,3,0,1,14.66,2199,194.3,7,12,1,1,11,1,8.36
2,1,2005,108000,3,0,1,17,1405,70,5,12,2,2,2,2,1
3,1,2010,50645,2,1,2,10.93,2497,204,5,12,1,1,11,1,10.75
1,1,2011,130002,3,0,1,19.3,1248,73.9,5,12,2,2,2,2,3.85
2,1,2012,107000,3,0,1,17.8,1399,67,5,12,1,1,11,1,3
3,1,2015,41950,2,1,1,18,1497,117.3,5,12,2,2,2,2,9.6
1,1,2012,109000,3,0,1,13,2982,168.5,7,12,1,1,11,1,13.25
2,1,2016,9000,2,0,1,18,1198,86.7,5,12,2,2,2,2,5.75
3,1,2014,43900,3,0,1,22.54,1396,88.73,5,12,1,1,11,1,6.75
1,1,2013,64000,3,0,2,18.2,1248,73.8,7,12,2,2,2,2,4.85
2,1,2019,13190,2,1,1,0,1950,181.43,5,12,1,1,11,1,38.99
3,1,2009,77652,2,1,1,12.6,1586,103.2,5,12,2,2,2,2,2.85
1,1,2012,55000,3,0,1,12.99,2494,100,7,12,1,1,11,1,9.51
2,1,2012,59900,3,1,2,18.48,1995,177,5,12,2,2,2,2,18.5
3,1,2015,73539,3,0,1,19.01,1461,108.45,5,12,1,1,11,1,6.75
1,1,2017,31645,3,1,1,20.68,1995,190,5,12,2,2,2,2,29.4
2,1,2009,69690,2,0,1,17.7,1497,78,5,12,1,1,11,1,3.29
3,1,2016,41000,3,0,1,28.09,1248,88.5,5,12,2,2,2,2,9.5
1,1,2010,109200,2,0,2,17.5,1298,85.8,5,12,1,1,11,1,2.2
2,1,2012,80000,3,0,1,15.1,2179,140,7,12,2,2,2,2,6.5
3,1,2007,51000,2,0,1,13.5,1799,130,5,12,1,1,11,1,4.9
1,1,2013,105000,3,0,2,25.47,1248,88.5,7,12,2,2,2,2,6.75
2,1,2013,179000,3,0,1,23.59,1364,67.04,5,12,1,1,11,1,3.8
3,1,2013,12100,2,1,1,9.9,1984,207.8,2,12,2,2,2,2,29.5
1,1,2017,31000,3,0,1,21.13,1498,108.4,5,12,1,1,11,1,10.5
2,1,2015,50000,3,0,1,20.14,1498,88.8,5,12,2,2,2,2,6.2
3,1,2009,48000,3,1,1,17,1896,105,5,12,1,1,11,1,5
1,1,2007,35000,3,0,1,19.2,1461,65,5,12,2,2,2,2,2.3
2,1,2016,100200,3,1,1,11.36,2755,171.5,7,12,1,1,11,1,17
3,1,2014,47000,3,1,1,18.88,1995,184,5,12,2,2,2,2,25.5
1,1,2015,63642,3,0,1,27.3,1498,98.6,5,12,1,1,11,1,5.65
2,1,2015,62550,3,0,1,25.8,1498,98.6,5,12,2,2,2,2,5.6
3,1,2015,37340,3,1,1,16.36,2179,187.7,5,12,1,1,11,1,29.98
1,1,2016,38461,3,0,1,26.59,1248,74,5,12,2,2,2,2,7.39
2,1,2018,29000,3,0,1,17.1,1956,170,5,12,1,1,11,1,19
3,1,2010,31000,2,0,1,12.5,1794,132,5,12,2,2,2,2,5
1,1,2011,42086,2,0,1,17,1497,118,5,12,1,1,11,1,3.35
2,1,2013,49000,2,0,1,18.6,1197,85.8,5,12,2,2,2,2,4.45
3,1,2019,77240,3,1,1,22.32,1582,126.32,5,12,1,1,11,1,8.31
1,1,2012,105000,3,0,2,15.96,2523,62.1,7,12,2,2,2,2,6
2,1,2014,35000,3,0,1,22.9,1248,74,5,12,1,1,11,1,5.25
3,1,2006,83072,2,0,1,17,1086,null,5,12,2,2,2,2,1.4
1,1,2012,202082,3,1,1,17.68,1968,174.33,5,12,1,1,11,1,12.3
2,1,2004,129000,2,0,3,13.8,1299,70,5,12,2,2,2,2,1.5
3,1,2018,33558,3,0,1,20.14,1498,88,5,12,1,1,11,1,8.12
1,1,2012,60271,3,0,1,13.6,2523,63,7,12,2,2,2,2,6.12
2,1,2017,45366,3,0,1,25.1,1498,98.6,5,12,1,1,11,1,10.88
3,1,2014,9500,2,0,1,18.2,1199,82.5,5,12,2,2,2,2,3.5
1,1,2016,42362,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,6.15
2,1,2016,21000,3,1,1,17.05,1995,184,5,12,2,2,2,2,33
3,1,2012,15200,3,1,1,15.06,1995,177,5,12,1,1,11,1,13.5
1,1,2015,43690,3,1,1,12.55,2982,168.5,7,12,2,2,2,2,17.11
2,1,2014,79926,3,1,1,11.33,4134,335.2,7,12,1,1,11,1,29.77
3,1,2013,53073,3,0,1,20.77,1248,88.76,7,12,2,2,2,2,5.95
1,1,2015,59000,2,0,1,18.5,1197,80,5,12,1,1,11,1,5.75
2,1,2006,47088,2,1,2,10.13,3498,364.9,5,12,2,2,2,2,19
3,1,2014,55000,3,0,1,20.45,1461,83.8,5,12,1,1,11,1,4.75
1,1,2013,80430,3,0,2,17.21,1493,100,7,12,2,2,2,2,3.3
2,1,2013,71932,3,1,1,12.55,2982,168.5,7,12,1,1,11,1,16.5
3,1,2014,19000,3,1,1,15.97,2993,258,7,12,2,2,2,2,44
1,1,2011,81759,3,0,1,19.3,1248,73.9,5,12,1,1,11,1,4.39
2,1,2018,52010,3,0,1,25.2,1248,74,5,12,2,2,2,2,6.2
3,1,2016,58953,2,1,1,13.53,1984,177.01,5,12,1,1,11,1,24.22
1,1,2008,93000,3,0,3,10.5,2835,107.2,6,12,2,2,2,2,5.45
2,1,2016,10000,3,1,1,16.36,2179,187.7,5,12,1,1,11,1,44
3,1,2019,40674,3,1,1,11.36,2755,171.5,7,12,2,2,2,2,24.82
1,1,2015,50000,3,1,1,19.3,1968,141,5,12,1,1,11,1,11.69
2,1,2018,1331,2,1,1,14.28,1798,138.03,5,12,2,2,2,2,20
3,1,2010,60000,2,0,1,19.7,796,35,8,12,1,1,11,1,1.45
1,1,2018,10003,3,1,1,17.9,2143,170,5,12,2,2,2,2,48.5
2,1,2016,25000,3,1,1,21.5,1498,108.5,5,12,1,1,11,1,9.45
3,1,2015,73000,3,0,1,16,2179,140,7,12,2,2,2,2,12.5
1,1,2014,59962,3,0,1,20.45,1461,83.8,5,12,1,1,11,1,6.9
2,1,2012,72000,3,0,2,22.32,1582,126.32,5,12,2,2,2,2,5.8
3,1,2016,20967,3,1,1,14.69,2993,258,5,12,1,1,11,1,44.56
1,1,2015,35000,3,0,2,15.4,2179,120,7,12,2,2,2,2,8.5
2,1,2017,38056,3,0,1,23.9,1582,126.2,5,12,1,1,11,1,10.7
3,1,2009,94000,3,1,2,12.07,2967,241.4,7,12,2,2,2,2,12
1,1,2010,64236,2,0,1,14.7,1150,76,5,12,1,1,11,1,2.44
2,1,2000,124000,3,0,1,13.6,2523,63,7,12,2,2,2,2,1.95
3,1,2014,7400,2,0,1,19.1,1197,82,5,12,1,1,11,1,4.35
1,1,2017,52000,3,0,1,13.68,2393,147.8,8,12,2,2,2,2,17.5
2,1,2015,68764,2,0,1,21.1,814,55.2,5,12,1,1,11,1,2.9
3,1,2013,64000,3,0,1,22.07,1199,73.9,5,12,2,2,2,2,2.9
1,1,2016,21558,3,0,1,24.3,1248,88.5,5,12,1,1,11,1,8.9
2,1,2013,37500,3,1,1,18.88,1995,184,5,12,2,2,2,2,16.75
3,1,2016,14077,2,0,1,21.1,814,55.2,5,12,1,1,11,1,3.95
1,1,2009,70000,2,0,1,17,1497,118,5,12,2,2,2,2,2.1
2,1,2011,54316,2,0,2,12.8,2354,177.6,5,12,1,1,11,1,4.29
3,1,2009,90764,3,0,1,14,2498,112,8,12,2,2,2,2,3.85
1,1,2009,137000,3,1,2,13.2,1995,170,5,12,1,1,11,1,9
2,1,2013,127000,2,0,2,16.8,1497,116.3,5,12,2,2,2,2,4.5
3,1,2016,51884,3,0,1,16,2179,140,7,12,1,1,11,1,12.46
1,1,2014,67407,3,0,1,21.27,1396,88.76,5,12,2,2,2,2,4.65
2,1,2014,107825,3,0,1,13,2982,168.5,7,12,1,1,11,1,20.5
3,1,2006,82453,3,0,1,13.6,2523,63,8,12,2,2,2,2,2.9
1,1,2007,30441,2,0,1,15.9,1298,85,5,12,1,1,11,1,1.45
2,1,2002,70000,2,0,3,0,1086,null,5,12,2,2,2,2,0.65
3,1,2016,11000,3,1,1,20.7,1496,113.98,5,12,1,1,11,1,29.5
1,1,2015,61000,3,1,1,15.73,1968,174.33,5,12,2,2,2,2,25
2,1,2013,48454,2,0,2,17,1197,80,5,12,1,1,11,1,3.5
3,1,2017,37000,3,0,1,14.1,2179,154,7,12,2,2,2,2,11.25
1,1,2017,32249,3,0,1,21.9,1498,98.6,7,12,1,1,11,1,10.79
2,1,2013,58000,3,0,1,19.33,1968,138.03,5,12,2,2,2,2,5.9
3,1,2017,28360,2,0,1,19.1,1197,81.86,5,12,1,1,11,1,5.12
1,1,2017,7000,2,0,1,20.89,1197,81.8,5,12,2,2,2,2,5.7
2,1,2016,19658,3,1,1,18.12,1995,190,5,12,1,1,11,1,35.84
3,1,2007,92000,2,0,1,13.8,1299,70,5,12,2,2,2,2,1.25
1,1,2013,25000,2,0,1,20.36,1197,78.9,5,12,1,1,11,1,2.65
2,1,2016,37882,3,0,1,22.32,1582,126.3,5,12,2,2,2,2,9.19
3,1,2014,69330,3,1,1,16.07,1995,181,5,12,1,1,11,1,23.5
1,1,2011,61000,2,1,1,12.3,1796,185,5,12,2,2,2,2,12.5
2,1,2010,35000,2,0,2,18.6,1199,79.4,5,12,1,1,11,1,1.5
3,1,2004,200000,2,0,1,0,1086,null,5,12,2,2,2,2,0.8
1,1,2009,82000,3,0,2,13.5,1405,null,5,12,1,1,11,1,0.75
2,1,2012,72450,3,0,1,15.1,2179,140,7,12,2,2,2,2,8.1
3,1,2017,36381,3,0,1,28.09,1248,88.5,5,12,1,1,11,1,9.75
1,1,2017,25559,3,1,1,19.71,2143,201.15,5,12,2,2,2,2,37.93
2,1,2005,100000,2,1,3,16.4,1497,78,5,12,1,1,11,1,1.96
3,1,2015,94000,3,1,1,11.5,2982,169,7,12,2,2,2,2,20.5
1,1,2011,64357,2,0,1,24.07,998,67.1,5,12,1,1,11,1,2.75
2,1,2017,10501,2,1,1,9.43,1999,237.4,5,12,2,2,2,2,75
3,1,2009,47000,3,0,1,21.9,1396,90,5,12,1,1,11,1,2.8
1,1,2017,18000,2,1,1,16,1497,117.3,7,12,2,2,2,2,9.25
2,1,2007,89000,2,0,1,13.4,1794,125,5,12,1,1,11,1,3
3,1,2014,49964,3,1,1,17.68,1968,174.33,5,12,2,2,2,2,23.89
1,1,2014,35000,3,0,1,12.99,2494,100.6,7,12,1,1,11,1,12.75
2,1,2014,64000,3,0,1,24,1120,70,5,12,2,2,2,2,4.15
3,1,2013,36000,2,1,1,14.8,1598,105,5,12,1,1,11,1,4.65
1,1,2012,78600,3,0,1,12.8,2494,102,7,12,2,2,2,2,8.9
2,1,2008,170000,3,0,2,16.8,1493,110,5,12,1,1,11,1,1.5
3,1,2015,65000,3,0,2,23.2,1248,73.94,5,12,2,2,2,2,3.27
1,1,2008,120300,3,1,2,12.07,2967,241.4,7,12,1,1,11,1,18
